Drama,History,Horror,Metascore,Action,Musical,War,Thriller,Romance,Runtime,imdbRating,Documentary,Science,Fiction,France,Won
0,0,0,0.5385858585858587,0,0,0,0,0,0.06878306878306878,0.1923076923076923,0,1,1,0,0
1,0,0,0.5353535353535355,0,1,0,0,0,0.3333333333333333,0.5384615384615384,0,0,0,0,0
0,0,1,0.6464646464646465,0,0,0,0,0,0.3068783068783068,0.7307692307692307,0,0,0,0,0
0,0,1,0.5353535353535355,0,0,0,1,0,0.24338624338624332,0.6025641025641025,0,0,0,0,0
0,0,0,0.6060606060606062,0,0,0,0,0,0.34920634920634913,0.6153846153846153,0,0,0,0,0
1,0,0,0.43434343434343436,0,0,0,0,0,0.2751322751322752,0.28205128205128205,0,0,0,0,0
0,0,1,0.595959595959596,0,0,0,0,0,0.23280423280423285,0.7692307692307692,0,0,0,0,0
0,0,0,0.7894949494949496,0,0,0,0,1,0.23809523809523808,0.8205128205128205,0,0,0,0,0
1,0,0,0.8080808080808082,0,0,0,1,0,0.32275132275132273,0.7820512820512819,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,1,0,1,0.3544973544973545,0.7051282051282051,0,0,0,0,0
1,0,1,0.393939393939394,1,0,0,1,0,0.1746031746031746,0.423076923076923,0,0,0,0,0
1,1,0,0.595959595959596,0,0,0,0,0,0.46560846560846564,0.7179487179487178,0,0,0,1,0
1,0,0,0.7373737373737375,0,0,0,0,0,0.2275132275132275,0.7179487179487178,0,0,0,0,0
0,0,0,0.5385858585858587,1,0,0,0,0,0.21693121693121692,0.641025641025641,0,0,0,0,0
1,0,0,0.787878787878788,0,0,0,1,0,0.19047619047619047,0.7435897435897435,0,0,0,0,0
1,0,0,0.595959595959596,0,0,0,0,1,0.4338624338624338,0.6282051282051282,0,0,0,0,0
0,0,1,0.5385858585858587,0,0,0,0,0,0.291005291005291,0.39743589743589736,0,0,0,0,0
0,0,0,0.7272727272727274,0,0,0,0,0,0.33862433862433866,0.7179487179487178,0,0,0,0,0
1,0,0,0.5454545454545455,0,1,0,0,1,0.3068783068783068,0.6538461538461537,0,0,0,0,0
1,0,0,0.8181818181818183,0,0,0,0,0,0.19576719576719576,0.7051282051282051,0,0,0,0,0
1,0,0,1.0,0,0,0,1,0,0.31216931216931215,0.8846153846153846,0,0,0,0,0
0,0,0,0.4444444444444445,1,0,0,0,1,0.46560846560846564,0.5769230769230769,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.19576719576719576,0.5,0,0,0,0,0
0,0,1,0.5385858585858587,0,0,0,0,0,0.1746031746031746,0.34615384615384615,0,0,0,0,0
1,0,0,0.8181818181818183,0,0,0,0,1,0.32275132275132273,0.7307692307692307,0,0,0,0,0
0,0,0,0.5454545454545455,0,0,0,0,0,0.14285714285714285,0.7307692307692307,1,0,0,0,0
0,0,0,0.5385858585858587,1,0,0,1,0,0.24867724867724866,0.4358974358974359,0,0,0,0,0
1,1,0,0.38383838383838387,1,0,1,0,1,0.6455026455026454,0.5256410256410255,0,0,0,1,0
0,0,1,0.32323232323232326,0,0,0,1,0,0.3174603174603175,0.5641025641025641,0,0,0,0,0
0,0,1,0.5385858585858587,0,0,0,0,0,0.24338624338624332,0.3846153846153846,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,1,0,0.23280423280423285,0.5384615384615384,0,1,1,0,0
0,0,1,0.5757575757575758,1,0,0,1,0,0.2751322751322752,0.5,0,0,0,0,0
1,0,0,0.8787878787878789,0,0,0,0,0,0.24867724867724866,0.8076923076923076,0,0,0,0,0
1,0,0,0.5385858585858587,1,0,0,0,0,0.2751322751322752,0.6538461538461537,0,1,1,0,0
1,0,0,0.5385858585858587,1,0,0,1,0,0.19576719576719576,0.6025641025641025,0,0,0,1,0
0,0,0,0.585858585858586,1,0,0,0,0,0.40211640211640215,0.6538461538461537,0,1,1,0,0
1,0,0,0.5385858585858587,1,0,0,0,0,0.2275132275132275,0.39743589743589736,0,0,0,0,0
0,0,0,0.7575757575757577,0,0,0,0,0,0.19576719576719576,0.8333333333333333,1,0,0,0,0
0,0,0,0.8181818181818183,1,0,0,0,0,0.37566137566137564,0.9230769230769229,0,1,1,0,0
0,0,1,0.5385858585858587,0,0,0,0,0,0.164021164021164,0.4358974358974359,0,0,0,0,0
0,0,0,0.6060606060606062,0,0,0,0,0,0.2698412698412698,0.5256410256410255,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.07936507936507936,0.5769230769230769,0,1,1,0,0
0,0,1,0.6666666666666667,0,0,0,1,0,0.22222222222222215,0.6282051282051282,0,0,0,0,0
0,0,1,0.4040404040404041,0,0,0,0,0,0.23809523809523808,0.4358974358974359,0,0,0,0,0
1,0,0,0.7894949494949496,0,0,0,0,1,0.253968253968254,0.7435897435897435,0,0,0,0,0
1,0,0,0.7575757575757577,0,0,0,0,1,0.23280423280423285,0.7307692307692307,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.30158730158730157,0.7051282051282051,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.21693121693121692,0.6025641025641025,0,0,0,0,0
0,0,0,0.42424242424242425,0,0,0,0,0,0.21164021164021163,0.5384615384615384,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,0,1,0.32275132275132273,0.7307692307692307,0,0,0,0,0
1,0,0,0.6767676767676769,0,0,0,0,1,0.18518518518518517,0.5384615384615384,0,0,0,0,0
0,0,0,0.38383838383838387,0,1,0,0,0,0.20634920634920634,0.47435897435897434,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,1,0,0.2751322751322752,0.6282051282051282,0,0,0,0,0
1,1,0,0.5385858585858587,0,0,0,0,0,0.19576719576719576,0.641025641025641,0,0,0,0,0
0,0,0,0.5656565656565657,0,0,0,0,0,0.19047619047619047,0.6538461538461537,0,0,0,0,0
0,0,0,0.38383838383838387,0,0,0,0,0,0.2751322751322752,0.5256410256410255,0,0,0,0,0
0,0,0,0.5385858585858587,1,0,0,1,0,0.29629629629629634,0.641025641025641,0,0,0,0,0
0,0,0,0.6666666666666667,0,0,0,0,0,0.253968253968254,0.6025641025641025,0,1,1,0,0
0,0,0,0.5050505050505052,1,0,0,0,0,0.32275132275132273,0.6025641025641025,0,0,0,0,0
0,0,0,0.5385858585858587,1,0,0,1,0,0.20105820105820105,0.423076923076923,0,0,0,0,0
0,0,0,0.6969696969696971,1,0,0,0,0,0.43915343915343913,0.7948717948717948,0,1,1,0,0
1,0,0,0.393939393939394,0,0,0,0,1,0.24338624338624332,0.6923076923076923,0,0,0,1,0
1,0,0,0.7894949494949496,0,0,0,0,1,0.24338624338624332,0.6923076923076923,0,0,0,0,0
0,0,0,0.43434343434343436,0,0,0,0,0,0.30158730158730157,0.7051282051282051,0,0,0,0,0
1,0,0,0.4444444444444445,0,0,0,0,1,0.28571428571428564,0.6282051282051282,0,0,0,0,0
1,0,0,0.18181818181818182,0,0,0,0,0,0.19047619047619047,0.6794871794871794,0,0,0,0,0
1,0,0,0.8787878787878789,0,0,0,0,0,0.2275132275132275,0.8205128205128205,0,0,0,0,0
1,0,0,0.37373737373737376,0,0,0,0,1,0.19576719576719576,0.5384615384615384,0,0,0,0,0
1,0,0,0.5385858585858587,1,0,0,1,0,0.20634920634920634,0.7435897435897435,0,0,0,0,0
0,0,0,0.5385858585858587,1,0,0,1,0,0.21693121693121692,0.423076923076923,0,1,1,0,0
1,0,0,0.7979797979797981,0,0,0,0,1,0.40211640211640215,0.8589743589743588,0,0,0,0,0
0,0,0,0.33333333333333337,0,0,0,0,0,0.23280423280423285,0.4358974358974359,0,0,0,0,0
0,0,0,0.3434343434343435,0,1,0,0,1,0.2275132275132275,0.47435897435897434,0,0,0,0,0
0,0,1,0.29292929292929293,0,0,0,1,0,0.14814814814814814,0.34615384615384615,0,0,0,0,0
0,1,0,0.43434343434343436,0,0,1,0,1,0.6878306878306877,0.6025641025641025,0,0,0,0,0
1,0,0,0.3434343434343435,0,0,0,1,1,0.2645502645502645,0.6282051282051282,0,1,1,0,0
1,0,0,0.38383838383838387,0,0,0,0,0,0.19047619047619047,0.423076923076923,0,0,0,0,0
0,0,0,0.47474747474747475,0,0,0,0,0,0.2275132275132275,0.6282051282051282,0,0,0,0,0
0,0,0,0.6565656565656567,0,0,0,0,0,0.5714285714285714,0.8076923076923076,0,0,0,0,0
0,0,0,0.5385858585858587,1,0,0,0,0,0.20634920634920634,0.11538461538461536,0,1,1,0,0
0,0,0,0.43434343434343436,1,0,0,0,0,0.20105820105820105,0.5384615384615384,0,1,1,0,0
0,0,1,0.5385858585858587,1,0,0,1,0,0.19576719576719576,0.23076923076923073,0,1,1,0,0
0,1,0,0.010101010101010102,0,0,0,0,0,0.2804232804232804,0.4871794871794871,1,0,0,0,0
0,0,1,0.5757575757575758,0,0,0,1,0,0.3439153439153439,0.5769230769230769,0,0,0,0,0
0,0,0,0.33333333333333337,1,0,0,1,0,0.2804232804232804,0.5384615384615384,0,1,1,0,0
0,0,1,0.494949494949495,0,0,0,0,0,0.20634920634920634,0.5512820512820512,0,0,0,0,0
0,0,0,0.4646464646464647,1,0,0,0,0,0.19576719576719576,0.39743589743589736,0,1,1,0,0
0,0,1,0.5385858585858587,0,0,0,1,0,0.17989417989417988,0.5256410256410255,0,1,1,0,0
0,0,1,0.7070707070707072,0,0,0,0,0,0.21164021164021163,0.6025641025641025,0,0,0,1,0
0,0,0,0.5385858585858587,0,0,0,0,0,0.20105820105820105,0.28205128205128205,0,1,1,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.43915343915343913,0.7307692307692307,0,0,0,0,0
1,0,0,0.38383838383838387,0,0,0,0,1,0.32275132275132273,0.641025641025641,0,0,0,0,0
0,0,0,0.31313131313131315,1,0,0,0,0,0.3703703703703703,0.6794871794871794,0,0,0,0,0
1,0,0,0.8181818181818183,1,0,0,1,0,0.42857142857142855,0.8076923076923076,0,0,0,0,0
1,0,0,0.7575757575757577,0,0,0,0,0,0.24338624338624332,0.7435897435897435,0,0,0,1,0
1,0,0,0.787878787878788,0,1,0,0,1,0.3174603174603175,0.7692307692307692,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,1,0,0.23809523809523808,0.5769230769230769,0,0,0,0,0
1,0,0,0.8383838383838385,0,0,0,0,0,0.12169312169312169,0.6666666666666666,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.3068783068783068,0.641025641025641,0,0,0,0,0
0,0,0,0.5385858585858587,1,0,0,1,0,0.2275132275132275,0.423076923076923,0,0,0,0,0
1,0,0,0.6565656565656567,0,0,0,0,0,0.34920634920634913,0.641025641025641,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,0,0,0.1164021164021164,0.7435897435897435,1,0,0,0,0
0,0,0,0.4545454545454546,0,0,0,0,0,0.3333333333333333,0.5512820512820512,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.3544973544973545,0.7051282051282051,0,0,0,0,0
0,0,0,0.38383838383838387,0,0,0,0,0,0.1693121693121693,0.6538461538461537,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.25925925925925924,0.7179487179487178,0,0,0,1,0
1,0,1,0.24242424242424243,0,0,0,1,0,0.28571428571428564,0.423076923076923,0,0,0,0,0
0,0,0,0.15151515151515152,0,0,0,0,0,0.15343915343915343,0.6666666666666666,0,0,0,0,0
0,0,0,0.35353535353535354,0,0,0,0,0,0.29629629629629634,0.5256410256410255,0,0,0,0,0
0,0,1,0.23232323232323232,0,0,0,1,0,0.2275132275132275,0.41025641025641024,0,0,0,0,0
0,0,0,0.7373737373737375,1,0,0,1,0,0.34920634920634913,0.8076923076923076,0,1,1,0,0
0,0,0,0.5757575757575758,1,0,0,0,0,0.19576719576719576,0.7435897435897435,0,0,0,0,0
1,0,0,0.6666666666666667,0,0,0,1,0,0.4867724867724868,0.7435897435897435,0,0,0,0,0
1,0,0,0.6767676767676769,0,0,0,0,0,0.3544973544973545,0.641025641025641,0,0,0,0,0
1,1,0,0.5385858585858587,0,0,0,1,0,0.037037037037037035,0.8589743589743588,0,0,0,0,0
0,0,0,0.5252525252525253,0,0,0,0,1,0.31216931216931215,0.6923076923076923,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,1,0.33862433862433866,0.6153846153846153,0,0,0,0,0
0,0,0,0.42424242424242425,0,0,0,0,0,0.22222222222222215,0.4871794871794871,0,0,0,0,0
0,0,0,0.6262626262626264,1,0,0,1,0,0.25925925925925924,0.6538461538461537,0,0,0,0,0
1,0,0,0.5385858585858587,1,0,0,0,0,0.6402116402116402,0.6923076923076923,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,1,0,0.20634920634920634,0.6282051282051282,0,0,0,0,0
1,0,0,0.5385858585858587,1,0,0,1,1,0.15343915343915343,0.6794871794871794,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,0,0,0.1693121693121693,0.5128205128205128,0,0,0,0,0
0,0,0,0.21212121212121213,0,0,0,0,0,0.19047619047619047,0.6153846153846153,0,0,0,0,0
1,0,0,0.8383838383838385,1,0,0,1,0,0.29629629629629634,0.8205128205128205,0,1,1,0,0
0,0,0,0.47474747474747475,1,0,0,0,0,0.21693121693121692,0.6538461538461537,0,1,1,0,0
1,0,0,0.6464646464646465,0,0,0,0,1,0.23809523809523808,0.6538461538461537,0,0,0,1,0
1,0,0,0.36363636363636365,0,0,0,0,0,0.2698412698412698,0.5769230769230769,0,0,0,0,0
1,0,0,0.9393939393939396,0,0,0,0,1,0.3439153439153439,0.7307692307692307,0,0,0,0,0
0,0,0,0.32323232323232326,1,0,0,1,0,0.28571428571428564,0.7564102564102564,0,1,1,0,0
1,0,0,0.5252525252525253,1,0,0,0,0,0.40211640211640215,0.6538461538461537,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.14814814814814814,0.7948717948717948,0,0,0,0,0
0,0,0,0.33333333333333337,1,0,0,1,0,0.3544973544973545,0.5897435897435896,0,0,0,0,0
1,0,0,0.47474747474747475,0,0,0,0,1,0.20105820105820105,0.7179487179487178,0,0,0,1,0
0,0,1,0.18181818181818182,1,0,0,0,0,0.24338624338624332,0.4487179487179487,0,1,1,1,0
0,0,0,0.4040404040404041,0,0,0,0,0,0.23809523809523808,0.6025641025641025,0,0,0,0,0
0,0,0,0.5385858585858587,1,0,0,0,0,0.5555555555555556,0.47435897435897434,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,0,0,0.1746031746031746,0.2948717948717948,0,0,0,0,0
0,0,0,0.32323232323232326,1,0,0,1,0,0.253968253968254,0.39743589743589736,0,0,0,0,0
1,0,0,0.6565656565656567,0,1,0,0,0,0.3068783068783068,0.6538461538461537,0,0,0,0,0
1,0,0,0.5757575757575758,0,0,0,0,0,0.29629629629629634,0.46153846153846145,0,0,0,1,0
1,0,0,0.5385858585858587,0,0,0,1,0,0.24867724867724866,0.5897435897435896,0,0,0,0,0
0,0,0,0.5385858585858587,0,1,0,0,0,0.22222222222222215,0.8846153846153846,1,0,0,0,0
0,0,1,0.5385858585858587,0,0,0,1,0,0.20105820105820105,0.3717948717948718,0,0,0,0,0
0,0,0,0.26262626262626265,0,0,0,0,0,0.14285714285714285,0.4487179487179487,0,0,0,0,0
0,0,1,0.5385858585858587,0,0,0,0,0,0.1693121693121693,0.3846153846153846,0,0,0,0,0
0,0,1,0.4040404040404041,1,0,0,1,0,0.17989417989417988,0.5384615384615384,0,1,1,0,0
1,0,0,0.686868686868687,0,0,0,0,1,0.3068783068783068,0.7051282051282051,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,0,0,0.24867724867724866,0.5384615384615384,0,1,1,0,0
0,0,1,0.5385858585858587,0,0,0,1,0,0.15343915343915343,0.4487179487179487,0,1,1,0,0
0,0,0,0.1717171717171717,1,0,0,1,0,0.18518518518518517,0.3717948717948718,0,1,1,0,0
0,0,1,0.5385858585858587,0,0,0,0,0,0.19576719576719576,0.5384615384615384,0,1,1,0,0
1,0,0,0.4444444444444445,0,0,0,0,1,0.28571428571428564,0.7051282051282051,0,0,0,0,0
0,0,1,0.43434343434343436,0,0,0,1,0,0.19576719576719576,0.5128205128205128,0,0,0,0,0
1,0,1,0.5757575757575758,0,0,0,1,0,0.24338624338624332,0.6794871794871794,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,0,0,0.21164021164021163,0.5256410256410255,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,1,1,0.2275132275132275,0.5512820512820512,0,0,0,0,0
0,0,0,0.7979797979797981,0,0,0,0,0,0.21693121693121692,0.7820512820512819,0,0,0,0,0
1,0,0,0.7894949494949496,0,0,0,0,1,0.291005291005291,0.7051282051282051,0,0,0,0,0
0,0,0,0.21212121212121213,0,0,0,0,0,0.21164021164021163,0.5256410256410255,0,0,0,0,0
1,0,0,0.6060606060606062,0,0,0,0,0,0.33862433862433866,0.6666666666666666,0,0,0,1,0
1,0,0,0.5656565656565657,0,0,0,0,0,0.2698412698412698,0.5128205128205128,0,0,0,0,0
0,0,1,0.4646464646464647,0,0,0,0,0,0.1746031746031746,0.6025641025641025,0,0,0,0,0
1,0,0,0.7777777777777779,0,0,1,0,0,0.23280423280423285,0.7948717948717948,0,0,0,0,0
1,0,0,0.7676767676767677,0,0,0,0,0,0.23809523809523808,0.7564102564102564,0,0,0,0,0
1,0,0,0.32323232323232326,0,0,0,0,1,0.13756613756613756,0.5769230769230769,0,0,0,0,0
1,0,0,0.5353535353535355,0,1,0,0,0,0.42857142857142855,0.6794871794871794,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,1,0,0.3174603174603175,0.7435897435897435,0,0,0,0,0
1,0,0,0.30303030303030304,0,0,0,0,1,0.3439153439153439,0.6025641025641025,0,0,0,0,0
0,0,0,0.24242424242424243,0,0,0,0,0,0.39153439153439146,0.5,0,0,0,0,0
1,0,0,0.8787878787878789,0,0,0,0,0,0.40211640211640215,0.8589743589743588,0,0,0,0,0
0,0,0,0.4646464646464647,0,0,0,0,0,0.23809523809523808,0.6025641025641025,0,0,0,0,0
1,0,0,0.42424242424242425,1,0,0,1,0,0.4126984126984126,0.7051282051282051,0,0,0,0,0
1,0,0,0.6060606060606062,0,0,0,0,0,0.22222222222222215,0.7051282051282051,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,1,0.17989417989417988,0.5384615384615384,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,0,0,0.19576719576719576,0.47435897435897434,0,0,0,0,0
1,0,0,0.7171717171717172,0,0,0,0,1,0.253968253968254,0.8333333333333333,0,0,0,0,0
1,0,0,0.6464646464646465,0,0,0,0,0,0.2645502645502645,0.7435897435897435,0,0,0,0,0
0,0,0,0.5385858585858587,1,0,0,0,0,0.23809523809523808,0.5769230769230769,0,0,0,0,0
0,0,0,0.595959595959596,1,0,0,1,0,0.49735449735449727,0.7435897435897435,0,0,0,0,0
1,0,0,0.4444444444444445,0,1,0,0,1,0.31216931216931215,0.5769230769230769,0,0,0,0,0
0,0,1,0.24242424242424243,0,0,0,0,0,0.1746031746031746,0.2948717948717948,0,0,0,0,0
0,0,0,0.5656565656565657,1,0,0,1,0,0.18518518518518517,0.6923076923076923,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.566137566137566,0.9358974358974359,0,0,0,0,0
0,0,1,0.494949494949495,0,0,0,1,0,0.23280423280423285,0.6153846153846153,0,1,1,0,0
0,0,0,0.5555555555555557,0,0,0,0,0,0.32275132275132273,0.5641025641025641,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,1,0.4497354497354497,0.641025641025641,0,0,0,0,0
1,0,0,0.6565656565656567,0,0,0,1,0,0.21693121693121692,0.5384615384615384,0,0,0,0,0
0,0,0,0.7894949494949496,0,1,0,0,1,0.28571428571428564,0.7692307692307692,0,0,0,0,0
0,0,1,0.787878787878788,0,0,0,0,0,0.2698412698412698,0.7820512820512819,0,1,1,0,0
0,0,0,0.5385858585858587,0,0,0,1,0,0.20634920634920634,0.2948717948717948,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,0,0,0.1111111111111111,0.7948717948717948,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,0,0,0.22222222222222215,0.33333333333333326,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,1,0,0.0582010582010582,0.6923076923076923,0,0,0,0,0
0,0,1,0.494949494949495,0,0,0,1,0,0.253968253968254,0.5897435897435896,0,1,1,0,0
1,0,0,0.5385858585858587,0,0,0,1,1,0.6137566137566137,0.8333333333333333,0,0,0,0,0
1,0,0,0.27272727272727276,0,0,0,1,0,0.30158730158730157,0.6153846153846153,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,1,0.42857142857142855,0.6794871794871794,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,0,0,0.37566137566137564,0.5384615384615384,0,0,0,0,0
0,0,1,0.585858585858586,0,0,0,1,0,0.15873015873015872,0.5128205128205128,0,0,0,0,0
0,0,1,0.5385858585858587,0,0,0,0,0,0.20634920634920634,0.2564102564102564,0,1,1,0,0
1,0,0,0.5555555555555557,0,0,0,0,0,0.20105820105820105,0.6025641025641025,0,0,0,0,0
0,0,0,0.6565656565656567,0,0,0,0,0,0.13227513227513227,0.7179487179487178,0,0,0,0,0
1,0,0,0.787878787878788,0,0,0,0,0,0.3333333333333333,0.8076923076923076,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,1,0.37566137566137564,0.5641025641025641,0,0,0,0,0
1,0,0,0.5385858585858587,1,0,0,0,0,0.380952380952381,0.7692307692307692,0,0,0,0,0
0,0,0,0.5385858585858587,0,1,0,0,0,0.19576719576719576,0.6923076923076923,0,0,0,0,0
0,0,1,0.5385858585858587,0,0,0,0,0,0.20105820105820105,0.46153846153846145,0,0,0,0,0
1,0,0,0.48484848484848486,1,0,0,1,0,0.4338624338624338,0.6666666666666666,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.3544973544973545,0.8205128205128205,0,0,0,0,0
1,1,0,0.6262626262626264,1,0,1,0,0,0.5555555555555556,0.7948717948717948,0,0,0,0,0
0,0,0,0.7894949494949496,0,0,0,0,0,0.20105820105820105,0.8333333333333333,0,0,0,0,0
0,0,1,0.29292929292929293,1,0,0,1,0,0.23280423280423285,0.46153846153846145,0,0,0,0,0
1,0,0,0.8181818181818183,0,0,0,0,1,0.6190476190476191,0.7435897435897435,0,0,0,1,0
0,0,0,0.6363636363636365,0,0,0,0,0,0.20105820105820105,0.5384615384615384,0,0,0,0,0
0,0,0,0.6363636363636365,0,0,0,0,1,0.5343915343915344,0.7692307692307692,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.23809523809523808,0.5641025641025641,0,0,0,0,0
0,0,1,0.5385858585858587,0,0,0,0,0,0.21164021164021163,0.41025641025641024,0,0,0,0,0
0,0,1,0.5385858585858587,0,0,0,1,0,0.20634920634920634,0.46153846153846145,0,0,0,0,0
1,0,0,0.6767676767676769,0,0,0,1,1,0.23280423280423285,0.7051282051282051,0,0,0,1,0
0,0,0,0.5151515151515152,0,0,0,0,1,0.43915343915343913,0.6923076923076923,0,0,0,0,0
0,0,0,0.48484848484848486,0,0,0,0,0,0.23280423280423285,0.7820512820512819,0,0,0,0,0
1,0,0,0.7575757575757577,0,0,0,0,1,0.2698412698412698,0.8076923076923076,0,0,0,1,0
1,0,0,0.7070707070707072,0,0,0,0,0,0.3068783068783068,0.6794871794871794,0,0,0,1,0
0,0,1,0.18181818181818182,0,0,0,1,0,0.19576719576719576,0.4358974358974359,0,1,1,0,0
0,0,0,0.5385858585858587,0,0,0,0,1,0.6719576719576719,0.14102564102564102,0,1,1,0,0
0,0,0,0.5151515151515152,1,0,0,1,0,0.24867724867724866,0.5128205128205128,0,0,0,0,0
0,0,0,0.2828282828282828,1,0,0,0,0,0.21693121693121692,0.2948717948717948,0,0,0,0,0
1,0,0,0.6262626262626264,1,0,0,0,1,0.25925925925925924,0.7435897435897435,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,0,0,0.3439153439153439,0.7179487179487178,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.3544973544973545,0.5128205128205128,0,0,0,0,0
0,0,0,0.24242424242424243,0,0,0,0,0,0.2645502645502645,0.5641025641025641,0,0,0,0,0
0,0,0,0.6565656565656567,0,0,0,0,0,0.19576719576719576,0.846153846153846,1,0,0,0,0
0,0,1,0.5385858585858587,0,0,0,0,0,0.20634920634920634,0.3846153846153846,0,0,0,0,0
1,0,0,0.9090909090909092,0,0,0,1,0,0.36507936507936506,0.846153846153846,0,0,0,0,1
1,0,0,0.5385858585858587,0,0,0,0,1,0.09523809523809523,0.7820512820512819,0,0,0,0,0
1,0,0,0.47474747474747475,0,0,0,0,0,0.18518518518518517,0.6538461538461537,0,0,0,0,0
1,0,0,0.7373737373737375,0,0,0,0,1,0.20105820105820105,0.6153846153846153,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,0,0,0.3333333333333333,0.7179487179487178,0,0,0,0,0
0,0,0,0.19191919191919193,1,0,0,0,0,0.2645502645502645,0.33333333333333326,0,0,0,0,0
0,0,0,0.6464646464646465,0,0,0,0,0,0.49206349206349204,0.7948717948717948,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.20634920634920634,0.33333333333333326,0,0,0,0,0
0,0,0,0.6464646464646465,0,0,0,0,0,0.3174603174603175,0.5512820512820512,0,0,0,0,0
0,0,0,0.30303030303030304,0,0,0,0,0,0.28571428571428564,0.5512820512820512,0,0,0,0,0
1,0,1,0.5385858585858587,0,0,0,0,0,0.23809523809523808,0.6153846153846153,0,0,0,0,0
0,0,0,0.37373737373737376,0,0,0,1,0,0.22222222222222215,0.5897435897435896,0,0,0,0,0
1,0,0,0.6363636363636365,0,0,0,0,0,0.20105820105820105,0.7820512820512819,0,0,0,0,0
1,1,0,0.5385858585858587,0,0,1,0,0,0.36507936507936506,0.7179487179487178,0,0,0,0,0
0,0,1,0.6060606060606062,0,0,0,1,0,0.1693121693121693,0.6282051282051282,0,0,0,0,0
0,0,0,0.585858585858586,1,0,0,1,1,0.34920634920634913,0.8205128205128205,0,0,0,1,0
0,0,0,0.43434343434343436,1,0,0,0,0,0.30158730158730157,0.6025641025641025,0,0,0,0,0
1,0,0,0.8383838383838385,1,0,0,0,0,0.46560846560846564,0.7820512820512819,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,1,0,0.15873015873015872,0.5128205128205128,0,1,1,0,0
1,1,0,0.5385858585858587,0,0,0,0,0,0.2804232804232804,0.7051282051282051,0,0,0,0,0
0,0,1,0.24242424242424243,0,0,0,0,0,0.20105820105820105,0.4871794871794871,0,0,0,0,0
1,0,0,0.585858585858586,0,0,0,1,0,0.3862433862433862,0.6923076923076923,0,0,0,0,0
0,0,0,0.8888888888888891,0,0,0,0,0,0.164021164021164,0.7435897435897435,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.3174603174603175,0.7692307692307692,0,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.5396825396825395,0.8205128205128205,0,0,0,0,0
0,0,0,0.5385858585858587,1,0,0,0,0,0.23809523809523808,0.6666666666666666,0,0,0,0,0
0,0,0,0.29292929292929293,0,0,0,0,0,0.24867724867724866,0.5512820512820512,0,0,0,0,0
0,0,0,0.5385858585858587,0,0,0,0,0,0.24867724867724866,0.7179487179487178,1,0,0,0,0
1,0,0,0.5385858585858587,0,0,0,0,0,0.23809523809523808,0.5128205128205128,0,0,0,0,0
0,0,0,0.33333333333333337,1,0,0,0,0,0.22222222222222215,0.5641025641025641,0,0,0,0,0
